Date,Interval,Customer Eco Parent,Customer Ecosystem,Primary Staff Group,Offered,Handled,Average Speed of Answer,Service Level,Average Handle Time,Transfers,Forecasted Offered,Forecasted Handled,Forecasted AHT,Timesamp,SLA Numeric
Mon 12/22/2025,4:30:00 PM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_PHN_SG,3,3,0.2,100.00%,28.3,0,4,4,22,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,2,2,22.9,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_PHN_SG,6,6,0.5,100.00%,18.6,2,6,5,20.5,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_MSG_SG,1,1,0.1,100.00%,9.9,0,4,4,23.1,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_PHN_SG,10,8,0.3,100.00%,9.7,2,13,12,23.2,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,22.5,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_BS_EN_PHN_SG,1,1,0.1,100.00%,17.4,0,1,1,20.2,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_CORESAVE_EN_PHN_SG,5,5,0.1,100.00%,15.1,1,4,4,14.5,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_DTM_EN_PHN_SG,9,8,0.2,100.00%,14.2,0,10,9,21.7,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_MA_EN_MSG_SG,1,1,0.1,100.00%,22.3,0,0,0,24.3,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,2,2,0.5,100.00%,7.8,0,1,1,20.4,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,0,0,-,-,-,0,0,0,14,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,1,1,0.1,100.00%,5.3,1,4,4,22.8,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,12,11,2.1,100.00%,31.5,4,20,19,22.5,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,0,0,-,-,-,0,2,2,12.8,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,1,1,0.1,100.00%,8.1,1,5,4,15.2,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,0,0,-,-,-,0,0,0,22.7,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,1,1,0.1,100.00%,3.3,0,0,0,27.3,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,1,1,5.8,100.00%,9.5,1,0,0,21.9,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,7,7,0.6,100.00%,31.8,1,11,11,26,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,19,23,0.8,100.00%,24.6,4,25,23,25,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,5,5,0.4,100.00%,9.2,4,5,4,21.6,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,9,9,0.1,100.00%,10.8,0,5,5,14.7,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,1,1,26.7,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,5,5,0.1,100.00%,11.9,1,4,4,17.9,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,16.1,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,11,11,0.2,100.00%,23.7,2,9,9,25.4,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,58,61,1.1,100.00%,15.2,13,59,55,20.1,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,3,4,0.7,100.00%,38.8,2,2,2,20.2,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,0,0,-,-,-,0,0,0,15.6,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.1,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,18.1,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,1,1,25.7,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,6,4,0.3,100.00%,11.1,0,6,5,20,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,1,1,0.6,100.00%,29.3,0,1,1,28.6,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,7,6,0.6,100.00%,14.8,2,5,5,22.7,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,5,5,0.1,100.00%,12.9,1,11,11,24.6,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,38,38,0.5,100.00%,20.6,6,51,48,23,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,6,5,0.9,100.00%,21.9,2,4,4,14.8,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,2,2,0.1,100.00%,12.9,0,4,4,22.5,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_SLU_EN_PHN_SG,9,5,20.8,0.00%,12.1,2,14,13,22,12/22/2025 16:30:00,0
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,SBG_US_OL_SSSYNC_EN_PHN_SG,0,0,-,-,-,0,0,0,22.1,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,Online Premium,-,0,0,-,-,-,0,0,0,21.5,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,QB Time,SBG_US_QBTIME SAVE_EN_PHN_SG,0,0,-,-,-,0,0,0,10.3,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,QB Time,SBG_US_QBTIME_EN_MSG_SG,0,0,-,-,-,0,5,5,15.8,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Online,QB Time,SBG_US_QBTIME_EN_PHN_SG,5,5,0.1,100.00%,16.7,0,13,11,13.6,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Other-SBSEG,Fraud,SBG_US_FRAUD_EN_PHN_SG,2,2,0.1,100.00%,16.1,0,2,2,16.5,12/22/2025 16:30:00,100
Mon 12/22/2025,4:30:00 PM,Other-SBSEG,Payments Risk,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,0,0,19.8,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,Other-SBSEG,Solution Provider,SBG_US_QSP_EN_OMNI_SG,0,0,-,-,-,0,0,0,16.7,12/22/2025 16:30:00,#VALUE!
Mon 12/22/2025,4:30:00 PM,QB Live,QB Live,SBSEG_QBL_DIWM_US_PHN,56,49,3.6,91.10%,36.8,8,43,43,34.4,12/22/2025 16:30:00,91.1
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Core,SBG_US_DT_AG_EN_MSG_SG,1,1,0.1,100.00%,63.5,0,0,0,23.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Core,SBG_US_DT_AGSILVER_EN_PHN_SG,2,2,0.3,100.00%,42,0,5,5,22.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AG_EN_MSG_SG,1,0,-,0.00%,-,0,0,0,-,12/22/2025 17:00:00,0
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_MSG_SG,0,0,-,-,-,0,5,5,22.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_PHN_SG,9,10,0.5,100.00%,26.1,1,10,9,26.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_AGLF_EN_OMNI_SG,1,1,3.3,100.00%,33.3,0,0,0,23.9,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AG_EN_MSG_SG,0,0,-,-,-,0,0,0,23.3,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AGGOLD_EN_PHN_SG,3,3,0.1,100.00%,14.5,0,4,4,21.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_DT_AGPREM_EN_PHN_SG,1,1,1.2,100.00%,43.7,0,2,2,22.9,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AG_EN_MSG_SG,12,17,13.3,16.70%,19.7,1,10,9,22.9,12/22/2025 17:00:00,16.7
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AGGOLD_EN_PHN_SG,5,5,0.4,100.00%,23.7,0,11,10,25,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Accountant,Accountant Premium,SBG_US_OL_AGPREM_EN_PHN_SG,15,13,0.6,100.00%,21.7,2,13,11,22.8,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,1,1,21.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_BS_EN_PHN_SG,0,0,-,-,-,0,2,2,21.1,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_CORESAVE_EN_PHN_SG,0,0,-,-,-,0,2,2,19.5,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,21.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MA_EN_PHN_SG,1,2,0,100.00%,7.1,0,1,1,21.1,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_MSG_SG,0,0,-,-,-,0,0,0,21.8,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_PHN_SG,2,2,0.1,100.00%,30.9,1,1,1,22.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_PP_EN_MSG_SG,7,7,0.1,100.00%,12.9,4,4,4,22.9,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core,SBG_US_DT_PP_EN_PHN_SG,6,6,0.3,100.00%,5.1,1,15,14,22.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_PHN_SG,0,0,-,-,-,0,2,2,24.2,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_MSG_SG,2,2,0.2,100.00%,5.7,1,0,0,24.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_PHN_SG,12,12,1.8,100.00%,37.4,4,12,11,25,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,23.5,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,23.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_PP_EN_PHN_SG,5,5,0.3,100.00%,8.6,2,3,2,27,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_DT_WC_EN_PHN_SG,1,1,3.7,100.00%,54.6,0,0,0,15.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus,SBG_US_WRKFRC_EN_MSG_SG,0,0,-,-,-,0,0,0,22.6,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.1,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_DIY_EN_PHN_SG,2,5,0.3,100.00%,26,1,2,1,23,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_MSG_SG,1,1,0.1,100.00%,13.8,0,2,2,21.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_PHN_SG,4,3,0.5,100.00%,37.9,1,4,3,22.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PP_EN_PHN_SG,1,1,0.1,100.00%,53.5,0,2,2,24.2,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_MSG_SG,4,3,1,100.00%,26.5,0,1,1,22.7,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_PHN_SG,8,7,1.4,100.00%,38.4,0,5,4,25.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_MSG_SG,0,0,-,-,-,0,1,1,23.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_PHN_SG,10,16,1.8,100.00%,28.9,3,8,7,27.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_MSG_SG,12,12,0.3,100.00%,36,1,2,2,23.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_PHN_SG,15,15,0.7,100.00%,18.5,0,15,14,26.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,19.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_PHN_SG,3,3,2,100.00%,13.9,1,1,1,24.9,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_MSG_SG,1,1,0.1,100.00%,20.3,0,0,0,21.2,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_PHN_SG,1,1,1.6,100.00%,87.9,0,1,1,24.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Desktop,Desktop Premium,SBG_US_DT_PREMSAVE_EN_PHN_SG,2,2,0.1,100.00%,8.9,1,3,3,12,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_GE_EN_MSG_SSG,18,18,0.2,100.00%,16.4,0,18,18,29,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_MSG_SSG,0,0,-,-,-,0,5,5,29,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_PHN_SSG,2,2,0.4,100.00%,11.1,0,1,1,14,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Intuit Enterprise Suite,SBG_US_OL_IES_EN_OMNI_SG,2,2,0.1,100.00%,23.5,0,4,4,29.3,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_MSG_SG,0,0,-,-,-,0,2,2,21.8,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_PHN_SG,5,5,0.7,100.00%,12.1,0,4,4,19.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_MSG_SG,0,0,-,-,-,0,1,1,22.6,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_PHN_SG,1,1,0.1,100.00%,10.2,0,3,3,22,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,2,2,22.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_PHN_SG,1,1,1.4,100.00%,18.2,1,5,4,20.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_MSG_SG,5,5,0.1,100.00%,21.5,1,4,4,23.1,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_PHN_SG,12,12,0.5,100.00%,25.7,5,8,8,23.1,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,21.2,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_BS_EN_PHN_SG,1,1,0.1,100.00%,5.4,0,1,1,20.2,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_CORESAVE_EN_PHN_SG,6,6,0.2,100.00%,14.1,3,3,3,14.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_DTM_EN_PHN_SG,7,8,0.2,100.00%,21.7,0,7,7,21.7,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.3,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,2,2,0.5,100.00%,18.1,1,0,0,20.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,0,0,-,-,-,0,0,0,14,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,0,0,-,-,-,0,4,4,22.8,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,21,20,0.3,100.00%,19.2,7,15,14,22.5,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,1,1,0.1,100.00%,8.5,0,1,1,12.8,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,2,2,0.1,100.00%,9.4,0,4,3,15.2,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,0,0,-,-,-,0,0,0,22.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,27.3,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,21.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,5,5,0.6,100.00%,54.2,0,9,9,26,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,15,13,1.7,100.00%,25.3,3,17,16,25,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,5,5,0.5,100.00%,26.3,1,4,3,21.6,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,3,3,0.1,100.00%,14.8,0,5,5,14.7,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,1,1,26.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,4,4,0.1,100.00%,14.9,2,2,2,17.9,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,16.1,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,4,3,0.4,100.00%,17.5,0,8,8,25.4,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,33,32,1.4,100.00%,16.8,8,49,46,20,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,0,0,-,-,-,0,2,2,20.2,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,0,0,-,-,-,0,0,0,15.6,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.2,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,18.1,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,1,1,25.7,12/22/2025 17:00:00,#VALUE!
Mon 12/22/2025,5:00:00 PM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,3,3,0.2,100.00%,12.6,0,6,5,20,12/22/2025 17:00:00,100
Mon 12/22/2025,5:00:00 PM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,1,1,0.6,100.00%,13.1,1,1,1,28.6,12/22/2025 17:00:00,100
